amount,location,device,is_fraud
55707,bangalore,web,0
25059,mumbai,android,0
52617,chennai,iphone,0
2286,mumbai,iphone,0
44186,mumbai,iphone,0
45144,mumbai,iphone,0
78733,chennai,android,0
85826,bangalore,android,1
87751,chennai,iphone,1
20225,kolkata,iphone,0
76665,mumbai,android,1
2662,mumbai,android,0
65383,kolkata,iphone,0
64741,mumbai,web,1
46540,kolkata,web,0
18817,mumbai,iphone,0
93920,delhi,iphone,0
83249,kolkata,web,1
29670,chennai,iphone,0
52635,chennai,android,0
55822,chennai,android,0
96122,kolkata,android,0
28983,bangalore,android,0
30041,bangalore,iphone,0
43695,kolkata,web,0
18021,chennai,web,0
51498,mumbai,web,0
57389,mumbai,android,0
68309,delhi,web,0
32256,delhi,android,0
82091,bangalore,android,1
13692,delhi,web,0
11334,bangalore,iphone,0
73744,mumbai,iphone,0
50907,mumbai,iphone,0
17770,bangalore,web,0
94680,bangalore,web,1
43504,bangalore,android,0
36162,delhi,iphone,0
70800,bangalore,iphone,1
40378,kolkata,web,0
24142,delhi,web,1
9944,kolkata,web,0
12339,bangalore,iphone,0
90407,mumbai,android,1
55295,delhi,android,0
52638,delhi,iphone,0
24323,bangalore,iphone,0
66750,chennai,web,0
76027,mumbai,android,1
93340,mumbai,iphone,1
61150,chennai,android,0
4322,mumbai,android,0
43577,bangalore,web,0
42930,mumbai,iphone,0
79096,bangalore,android,0
27728,kolkata,iphone,0
49995,chennai,iphone,0
18329,mumbai,iphone,0
63921,kolkata,android,1
29769,mumbai,web,0
92194,chennai,android,1
30996,chennai,android,0
94250,delhi,iphone,1
27532,kolkata,android,0
86466,mumbai,web,1
46296,chennai,android,0
31190,chennai,web,0
24569,chennai,web,0
48427,bangalore,iphone,0
38664,chennai,web,1
93694,mumbai,iphone,1
33099,bangalore,web,0
17437,kolkata,android,0
54875,kolkata,android,1
76323,bangalore,web,0
9229,delhi,iphone,0
23287,kolkata,web,1
98942,kolkata,web,1
34771,mumbai,web,0
41919,chennai,android,0
22875,mumbai,iphone,1
80781,mumbai,web,1
71185,kolkata,web,0
95435,delhi,iphone,0
13855,chennai,web,0
97797,bangalore,android,1
5808,delhi,iphone,0
12504,kolkata,web,0
94380,kolkata,android,1
12255,delhi,android,0
36762,delhi,iphone,1
8522,delhi,iphone,0
1010,chennai,iphone,0
83253,delhi,iphone,1
90867,bangalore,web,0
84151,mumbai,android,0
87887,chennai,iphone,0
46434,mumbai,iphone,1
7967,bangalore,web,0
1925,chennai,iphone,0
91435,chennai,web,0
70465,delhi,web,1
21381,bangalore,iphone,0
58075,delhi,android,0
69300,mumbai,android,0
22373,chennai,iphone,0
83265,kolkata,android,1
63011,kolkata,web,0
43451,kolkata,android,0
30513,bangalore,android,0
57471,kolkata,android,0
90470,delhi,iphone,1
92444,bangalore,web,1
24563,mumbai,web,0
34756,kolkata,android,0
53454,mumbai,web,0
39287,kolkata,iphone,0
170,mumbai,android,0
32811,mumbai,iphone,0
58166,kolkata,web,0
97994,chennai,web,1
30679,mumbai,iphone,0
23929,kolkata,iphone,0
72858,mumbai,web,0
54287,delhi,web,0
8464,mumbai,web,0
44894,mumbai,web,0
93092,delhi,iphone,1
49400,delhi,iphone,0
95241,bangalore,android,0
40213,bangalore,iphone,0
64087,kolkata,iphone,1
51375,delhi,iphone,0
10,chennai,web,0
55762,bangalore,web,0
58550,chennai,web,0
59724,kolkata,iphone,0
5237,delhi,web,0
59497,bangalore,iphone,0
17788,mumbai,android,0
35435,bangalore,iphone,0
87922,delhi,android,1
38565,bangalore,web,0
35459,bangalore,iphone,0
60629,kolkata,web,0
36492,kolkata,iphone,0
21878,bangalore,web,0
22470,kolkata,web,0
53004,kolkata,web,0
79656,mumbai,android,0
9479,kolkata,web,0
67232,delhi,iphone,0
48649,bangalore,iphone,0
86250,delhi,android,0
88026,chennai,web,1
62239,bangalore,web,1
32148,chennai,web,0
85310,mumbai,android,1
30933,mumbai,android,0
44537,kolkata,iphone,0
48678,mumbai,iphone,0
70308,delhi,iphone,1
98198,chennai,iphone,0
555,bangalore,web,0
56172,mumbai,iphone,0
71524,chennai,android,1
17214,kolkata,web,0
25647,kolkata,android,0
25665,bangalore,web,0
47249,delhi,web,0
3349,kolkata,iphone,0
72304,kolkata,android,1
30367,mumbai,iphone,0
78803,mumbai,web,1
59008,chennai,web,0
8777,mumbai,android,0
99165,bangalore,android,1
64391,delhi,android,0
1395,mumbai,web,0
72985,mumbai,web,1
61329,kolkata,android,0
32483,bangalore,iphone,0
70319,delhi,iphone,1
16506,chennai,iphone,0
45206,chennai,web,0
98382,bangalore,iphone,1
82599,mumbai,android,0
78284,chennai,android,1
15053,bangalore,web,0
21966,kolkata,android,0
73132,chennai,android,1
4747,kolkata,web,0
6368,kolkata,android,0
93042,delhi,iphone,0
16604,delhi,web,0
90966,kolkata,android,1
87064,mumbai,iphone,0
80183,bangalore,web,1
5398,delhi,web,0
25909,chennai,web,0
4237,chennai,android,0
56762,chennai,android,0
77660,bangalore,web,1
68612,mumbai,iphone,0
3813,kolkata,android,0
59619,kolkata,web,0
63042,bangalore,android,0
43120,kolkata,web,0
45629,chennai,web,0
45037,chennai,web,0
95778,mumbai,iphone,1
30643,kolkata,iphone,0
76330,kolkata,android,0
57834,delhi,iphone,0
8048,chennai,iphone,0
97403,chennai,iphone,1
69222,kolkata,iphone,0
98469,mumbai,android,1
66300,chennai,iphone,0
63732,mumbai,iphone,0
51140,kolkata,android,0
49623,bangalore,web,0
65958,mumbai,android,0
73790,delhi,android,1
91955,mumbai,iphone,0
91607,delhi,iphone,1
88419,mumbai,android,1
73076,kolkata,web,1
65403,chennai,android,0
68420,delhi,android,0
41526,kolkata,android,1
59684,mumbai,android,0
15988,chennai,web,0
40334,mumbai,iphone,0
94964,delhi,iphone,0
29883,bangalore,android,0
2141,delhi,iphone,1
74138,chennai,iphone,0
98257,bangalore,web,1
48864,delhi,android,0
94793,chennai,android,1
17287,bangalore,iphone,0
47505,mumbai,web,0
26635,chennai,web,0
36088,kolkata,web,0
18533,kolkata,iphone,0
31826,chennai,iphone,0
73231,delhi,iphone,1
751,chennai,web,0
68313,chennai,iphone,0
81403,chennai,web,1
80810,mumbai,iphone,1
57842,kolkata,web,0
75008,delhi,android,0
50064,mumbai,android,0
96326,chennai,web,1
15972,mumbai,iphone,0
41834,kolkata,iphone,0
29123,mumbai,android,0
2847,kolkata,web,0
86775,bangalore,web,1
8469,delhi,iphone,0
57700,chennai,android,1
53773,kolkata,web,0
75241,mumbai,android,1
13766,chennai,iphone,0
58281,bangalore,web,0
94102,mumbai,web,1
42824,mumbai,android,0
95192,delhi,iphone,1
36219,bangalore,web,0
55451,chennai,web,0
12051,bangalore,android,0
9533,delhi,web,0
84915,chennai,web,1
85097,mumbai,iphone,1
94881,mumbai,web,1
80980,bangalore,android,1
48418,chennai,iphone,0
38551,mumbai,android,0
31385,mumbai,web,0
68947,delhi,iphone,0
75867,bangalore,iphone,0
80681,kolkata,android,1
11788,delhi,web,0
35890,mumbai,iphone,0
28772,bangalore,iphone,0
60079,bangalore,android,0
42855,chennai,android,0
84788,mumbai,android,1
63889,chennai,android,0
80732,bangalore,iphone,1
58149,delhi,iphone,0
19347,delhi,iphone,0
33157,kolkata,web,1
95604,delhi,android,0
26650,delhi,android,0
57869,delhi,android,0
33808,chennai,android,0
59163,kolkata,web,0
14155,mumbai,android,0
30101,delhi,android,0
74205,mumbai,iphone,1
26577,delhi,web,0
70331,chennai,web,1
43124,mumbai,iphone,0
79653,chennai,iphone,1
69949,mumbai,iphone,1
48082,mumbai,android,0
84619,kolkata,android,0
12409,mumbai,web,0
39974,mumbai,web,0
76055,bangalore,android,1
39963,kolkata,web,0
35108,bangalore,android,0
39926,kolkata,android,0
63737,bangalore,iphone,1
60384,chennai,android,0
77531,chennai,iphone,1
85587,delhi,iphone,0
86596,bangalore,web,1
2587,bangalore,iphone,0
64685,bangalore,android,0
47744,delhi,android,0
54986,chennai,android,0
59915,mumbai,web,0
70797,mumbai,iphone,1
60897,kolkata,web,0
98549,bangalore,iphone,0
44105,kolkata,web,0
11466,chennai,web,0
44212,chennai,web,0
71304,delhi,iphone,1
19044,bangalore,android,0
68437,delhi,web,0
6481,mumbai,android,0
85255,mumbai,web,1
14310,mumbai,android,0
49687,mumbai,android,1
34764,kolkata,android,0
18738,kolkata,web,0
73835,kolkata,iphone,1
49492,mumbai,android,0
34580,mumbai,iphone,0
58491,bangalore,iphone,0
61564,chennai,web,0
1854,kolkata,android,0
65821,delhi,iphone,0
58266,chennai,iphone,0
53157,delhi,android,0
86290,chennai,web,1
34587,mumbai,iphone,0
33632,delhi,android,1
38600,bangalore,android,0
70503,chennai,web,1
61571,mumbai,iphone,0
92205,chennai,web,1
19217,delhi,web,0
29563,bangalore,iphone,0
17538,bangalore,web,0
94690,chennai,android,1
82213,chennai,android,1
31490,delhi,web,1
88423,mumbai,web,0
98123,kolkata,web,1
38452,bangalore,iphone,0
16321,mumbai,android,0
58361,delhi,android,0
37002,mumbai,web,0
8475,kolkata,iphone,0
78570,bangalore,android,0
67879,delhi,android,0
28015,chennai,iphone,0
47375,chennai,web,0
23519,mumbai,iphone,0
78312,kolkata,iphone,1
49035,bangalore,iphone,0
43227,kolkata,android,0
76693,delhi,iphone,1
47328,chennai,web,0
8595,bangalore,android,0
23889,bangalore,iphone,0
93845,mumbai,iphone,1
32520,chennai,web,0
8195,mumbai,web,0
99248,bangalore,iphone,1
88338,delhi,web,1
76693,chennai,iphone,1
36384,kolkata,web,0
44725,delhi,android,0
57151,delhi,iphone,1
1286,kolkata,iphone,0
76054,mumbai,iphone,1
42608,delhi,iphone,0
44714,kolkata,android,0
47062,kolkata,iphone,0
74625,bangalore,web,1
97868,mumbai,iphone,1
24241,kolkata,iphone,0
86500,bangalore,android,1
64190,bangalore,android,0
18869,bangalore,android,0
26393,delhi,web,0
41346,chennai,iphone,0
33793,chennai,iphone,0
50834,mumbai,iphone,1
16280,kolkata,iphone,0
22325,delhi,web,1
76629,chennai,web,0
67910,bangalore,android,0
25476,chennai,iphone,0
2938,chennai,iphone,0
36695,bangalore,web,0
96727,kolkata,web,1
21372,kolkata,iphone,0
2012,chennai,web,0
41444,kolkata,iphone,1
28047,delhi,iphone,0
58668,mumbai,android,0
50555,mumbai,android,0
77458,chennai,iphone,1
10263,chennai,web,0
48251,chennai,iphone,0
24006,delhi,iphone,0
45408,bangalore,web,1
48023,delhi,iphone,0
8505,bangalore,android,0
96858,mumbai,web,1
84982,chennai,web,1
40986,kolkata,web,0
69527,kolkata,web,0
65086,chennai,web,0
62247,bangalore,web,0
30450,bangalore,web,0
50863,kolkata,android,1
15012,chennai,iphone,0
40169,mumbai,android,1
47127,bangalore,android,0
60363,bangalore,android,0
46194,mumbai,android,1
64484,mumbai,web,0
48947,kolkata,android,0
47366,delhi,web,0
9873,mumbai,android,0
37256,bangalore,web,0
92605,chennai,android,1
49417,chennai,iphone,0
79970,kolkata,web,1
95665,kolkata,web,0
77190,bangalore,iphone,1
6323,bangalore,android,0
76485,delhi,web,1
61050,delhi,android,0
20394,bangalore,web,0
51660,delhi,iphone,0
10666,bangalore,iphone,0
26011,chennai,iphone,0
75908,chennai,web,0
31048,bangalore,web,1
62427,delhi,android,0
89555,delhi,web,1
6647,kolkata,android,0
16220,delhi,android,0
66733,chennai,android,0
43574,chennai,web,1
67388,mumbai,android,0
80395,kolkata,web,1
11296,bangalore,android,0
97619,delhi,iphone,1
31892,kolkata,android,0
69215,mumbai,web,0
28734,bangalore,iphone,0
56893,bangalore,iphone,0
72242,bangalore,iphone,1
28434,mumbai,android,0
67268,delhi,android,0
11377,bangalore,web,0
73878,chennai,iphone,1
12746,bangalore,web,0
999,chennai,android,0
36759,chennai,web,0
67746,mumbai,iphone,0
42421,kolkata,android,0
2103,delhi,android,0
9967,mumbai,android,0
7681,mumbai,android,0
72518,mumbai,iphone,1
55028,mumbai,web,0
81301,kolkata,iphone,0
47204,delhi,android,0
93215,bangalore,iphone,1
4874,kolkata,android,0
29335,chennai,web,0
77071,mumbai,iphone,1
50663,mumbai,web,0
90990,bangalore,iphone,0
17862,mumbai,android,0
17571,delhi,web,0
51700,delhi,android,0
78865,delhi,web,0
23052,delhi,android,1
43660,delhi,web,0
28246,kolkata,web,0
30807,bangalore,android,0
79111,bangalore,web,0
49014,kolkata,iphone,0
68209,mumbai,android,0
32943,mumbai,android,0
46615,delhi,iphone,0
28772,kolkata,iphone,0
14805,delhi,web,0
40918,mumbai,web,0
83333,bangalore,web,1
10507,kolkata,android,0
95655,delhi,web,1
2753,delhi,iphone,0
88427,kolkata,iphone,1
94436,bangalore,android,1
88722,delhi,web,1
30957,bangalore,android,0
88662,kolkata,iphone,1
17026,bangalore,android,0
55796,bangalore,iphone,0
33386,chennai,android,0
9177,bangalore,web,0
58032,mumbai,web,1
73855,mumbai,android,1
8490,delhi,iphone,0
91742,kolkata,android,1
37279,bangalore,iphone,0
61353,kolkata,web,0
224,chennai,android,0
45182,mumbai,web,0
99346,kolkata,web,1
26539,delhi,iphone,0
40567,bangalore,iphone,0
46959,delhi,iphone,0
91631,delhi,iphone,1
97454,bangalore,iphone,0
38943,mumbai,iphone,0
98578,kolkata,android,1
37343,delhi,web,0
96764,bangalore,android,1
96455,chennai,iphone,1
13784,delhi,android,0
68093,mumbai,android,0
36895,bangalore,web,0
85485,bangalore,android,0
71840,delhi,iphone,0
88445,chennai,iphone,1
2500,kolkata,iphone,0
55373,delhi,android,0
86871,delhi,iphone,1
42140,chennai,android,0
73594,delhi,android,1
31442,chennai,android,0
53322,bangalore,android,0
14252,delhi,iphone,0
36799,bangalore,android,0
18837,bangalore,android,0
21527,bangalore,web,1
78022,chennai,iphone,1
5160,delhi,android,0
37740,kolkata,web,0
95906,kolkata,iphone,0
93717,chennai,web,0
90593,chennai,iphone,1
13600,mumbai,android,0
27873,kolkata,web,1
1215,delhi,iphone,0
6212,chennai,android,0
10519,bangalore,web,0
57069,chennai,web,0
47568,chennai,android,0
71185,chennai,iphone,0
80812,chennai,iphone,0
9131,mumbai,iphone,0
77675,chennai,android,1
79024,kolkata,android,1
94151,kolkata,android,1
1628,kolkata,iphone,0
43374,delhi,iphone,0
9355,bangalore,web,0
18292,bangalore,android,0
38133,chennai,android,0
14358,bangalore,iphone,0
33622,chennai,iphone,0
91204,kolkata,android,1
72692,delhi,android,1
365,bangalore,web,0
90759,kolkata,android,1
82120,mumbai,iphone,1
799,delhi,iphone,0
51264,kolkata,iphone,0
66924,chennai,android,1
6188,delhi,web,0
75758,delhi,iphone,1
77130,chennai,android,1
54687,mumbai,web,0
34483,mumbai,web,0
6346,mumbai,android,0
77047,chennai,web,1
28521,delhi,web,0
78711,mumbai,iphone,1
21322,chennai,web,0
62960,chennai,web,0
51301,delhi,web,0
58980,mumbai,iphone,0
53221,mumbai,web,0
14852,delhi,web,0
78088,delhi,web,1
18730,bangalore,android,0
48701,mumbai,web,1
7173,bangalore,web,0
75620,bangalore,web,0
47635,kolkata,android,0
90955,kolkata,iphone,1
23493,bangalore,web,0
92521,kolkata,web,1
93126,chennai,iphone,1
56176,bangalore,android,0
58470,mumbai,iphone,0
83714,kolkata,iphone,0
33025,kolkata,web,0
51620,mumbai,android,0
91727,delhi,web,0
48604,delhi,android,0
16258,kolkata,android,0
29159,chennai,iphone,0
86228,chennai,web,1
91106,bangalore,android,1
11255,mumbai,android,0
5841,chennai,android,0
35256,bangalore,iphone,0
8868,delhi,web,0
78218,chennai,android,0
22702,delhi,iphone,0
48438,chennai,iphone,1
22874,bangalore,web,1
89635,bangalore,android,1
58310,mumbai,android,0
49990,bangalore,web,0
71408,chennai,web,1
81784,kolkata,android,1
43638,bangalore,android,0
16351,chennai,iphone,0
43278,mumbai,web,0
6377,chennai,android,0
99377,mumbai,iphone,0
10264,mumbai,android,0
24758,bangalore,iphone,1
39344,chennai,iphone,0
68029,chennai,android,0
53804,kolkata,web,0
34216,chennai,iphone,0
48037,mumbai,web,0
68102,delhi,iphone,0
50301,mumbai,web,0
86167,delhi,web,1
47526,mumbai,android,0
75294,mumbai,android,0
27226,delhi,iphone,0
84735,bangalore,android,0
23675,chennai,android,0
83836,mumbai,android,0
64556,kolkata,iphone,0
80859,kolkata,android,0
88986,delhi,iphone,0
21956,bangalore,android,0
38844,mumbai,web,0
17978,bangalore,iphone,0
95993,chennai,android,0
66717,chennai,web,0
26794,chennai,iphone,0
48125,mumbai,iphone,0
26670,mumbai,web,1
19627,chennai,android,0
481,bangalore,android,0
60638,kolkata,iphone,0
72255,delhi,web,1
77673,chennai,android,1
14844,chennai,iphone,0
64286,delhi,android,0
6792,kolkata,iphone,0
62086,kolkata,web,0
37011,bangalore,web,0
68049,bangalore,web,0
69939,mumbai,android,0
7449,mumbai,iphone,0
46705,bangalore,web,0
51171,chennai,android,0
10751,kolkata,web,0
20061,mumbai,iphone,0
55323,kolkata,android,0
55285,chennai,web,0
95679,delhi,android,0
33114,delhi,iphone,0
73567,mumbai,iphone,1
45919,delhi,android,0
50839,mumbai,iphone,0
30915,bangalore,web,1
46416,delhi,android,0
85235,bangalore,android,0
33732,chennai,android,0
62355,chennai,iphone,0
92684,kolkata,iphone,1
5149,chennai,android,0
63877,chennai,iphone,0
91179,bangalore,android,1
15651,kolkata,web,0
11542,delhi,web,0
61611,kolkata,android,0
23000,bangalore,iphone,1
83034,kolkata,web,0
27094,chennai,iphone,0
8010,chennai,android,0
64020,delhi,iphone,0
88862,kolkata,android,0
84944,chennai,android,1
18942,bangalore,android,0
11382,bangalore,iphone,0
99883,delhi,android,1
63780,chennai,web,0
45163,chennai,android,0
17099,chennai,web,0
63849,mumbai,iphone,0
84842,delhi,android,1
3059,kolkata,iphone,0
93020,kolkata,iphone,1
69678,kolkata,android,1
46383,kolkata,iphone,0
12219,kolkata,android,0
32090,kolkata,android,0
22568,bangalore,android,0
5702,kolkata,android,0
71359,mumbai,android,0
89155,kolkata,web,0
30911,chennai,android,0
65943,bangalore,web,0
97066,bangalore,web,1
54449,delhi,iphone,0
56914,kolkata,web,0
87565,kolkata,iphone,1
48602,mumbai,android,0
49764,bangalore,iphone,0
82110,delhi,web,1
16245,bangalore,iphone,0
90543,mumbai,android,0
25625,delhi,iphone,0
44529,delhi,android,0
59009,chennai,android,0
65548,kolkata,iphone,0
79859,kolkata,web,0
60473,bangalore,iphone,0
42375,chennai,web,0
78721,chennai,web,1
42693,bangalore,web,0
57154,chennai,web,0
44841,chennai,android,0
1904,chennai,android,0
73743,delhi,android,1
22606,chennai,android,0
65199,kolkata,iphone,0
23310,chennai,web,0
83162,bangalore,web,1
14681,bangalore,iphone,0
40173,delhi,iphone,1
1609,chennai,web,0
70490,kolkata,android,0
74889,delhi,web,0
61756,delhi,android,0
22731,mumbai,android,0
65424,bangalore,android,0
53400,chennai,iphone,0
59820,bangalore,web,0
5561,kolkata,android,0
50688,kolkata,iphone,0
98225,bangalore,web,1
59348,mumbai,android,0
35566,bangalore,android,0
3100,mumbai,iphone,0
87051,mumbai,web,1
78385,bangalore,web,1
9402,bangalore,web,0
11492,bangalore,iphone,1
80699,mumbai,android,1
79369,mumbai,iphone,1
72044,kolkata,iphone,1
28154,delhi,iphone,0
9807,kolkata,android,0
75263,chennai,web,1
4959,delhi,web,0
79253,bangalore,iphone,1
27952,mumbai,web,0
16779,chennai,iphone,0
2344,mumbai,android,0
68789,kolkata,android,0
68885,mumbai,web,0
21095,delhi,web,1
43265,bangalore,web,0
83260,chennai,iphone,0
56551,chennai,web,0
10425,chennai,iphone,0
69935,kolkata,web,0
25926,mumbai,web,0
15438,mumbai,web,0
39006,bangalore,android,0
22198,delhi,android,0
86129,chennai,iphone,1
52758,kolkata,android,0
86692,kolkata,iphone,1
67577,kolkata,web,0
44620,kolkata,web,0
23576,kolkata,android,0
8366,bangalore,iphone,0
64616,bangalore,android,0
22453,chennai,android,0
11434,bangalore,android,0
11276,mumbai,web,0
38003,bangalore,android,0
88287,delhi,android,0
84823,delhi,android,1
85536,bangalore,iphone,1
71396,chennai,android,1
6892,delhi,iphone,0
32828,mumbai,web,0
23425,kolkata,web,0
7646,bangalore,iphone,0
7624,kolkata,android,0
39778,mumbai,android,0
35502,chennai,android,0
93001,delhi,android,1
68318,delhi,android,0
86575,bangalore,iphone,1
33292,chennai,web,0
17011,bangalore,web,0
1510,delhi,web,0
55480,kolkata,web,0
90684,chennai,android,1
66520,mumbai,iphone,0
53407,kolkata,iphone,0
67111,delhi,web,1
49364,chennai,web,1
70013,kolkata,android,0
49438,bangalore,android,0
73571,mumbai,iphone,1
96263,kolkata,android,1
27685,delhi,web,1
55524,kolkata,web,0
49421,delhi,android,0
47619,mumbai,iphone,0
83760,delhi,web,1
50719,chennai,web,0
96188,chennai,web,1
43342,kolkata,web,0
64169,kolkata,web,0
37278,mumbai,web,0
88206,chennai,iphone,1
27503,bangalore,iphone,0
32846,delhi,android,0
88592,mumbai,web,1
71258,chennai,iphone,1
763,mumbai,web,0
27476,delhi,android,0
97490,kolkata,android,1
98421,delhi,android,0
17518,delhi,android,0
77872,chennai,web,0
22743,mumbai,web,0
43675,kolkata,android,0
65113,mumbai,iphone,0
82132,bangalore,iphone,1
23543,bangalore,android,0
64040,bangalore,iphone,0
65849,bangalore,iphone,0
91042,mumbai,iphone,0
97837,bangalore,web,1
81086,bangalore,iphone,0
30533,bangalore,iphone,0
81722,mumbai,iphone,0
4175,chennai,android,0
11784,mumbai,android,0
50197,chennai,web,0
49770,chennai,android,0
6750,chennai,web,0
38536,bangalore,iphone,0
95823,mumbai,iphone,1
23584,mumbai,android,0
52741,bangalore,iphone,0
46529,chennai,web,1
81847,mumbai,web,1
68326,bangalore,web,0
43046,delhi,web,0
19869,chennai,iphone,0
22500,mumbai,web,0
26566,chennai,web,1
97985,kolkata,web,0
52614,delhi,android,0
86953,chennai,web,1
79509,chennai,android,1
97157,kolkata,android,1
98151,chennai,iphone,1
